Fecha:,12/11/2023 12:00,,,,,,,,,,,,,,,,,,,,,,,,,,
Provincia,Municipio,Localidad,Código postal,Dirección,Margen,Longitud,Latitud,Toma de datos,Precio gasolina 95 E5,Precio gasolina 95 E10,Precio gasolina 95 E5 Premium,Precio gasolina 98 E5,Precio gasolina 98 E10,Precio gasóleo A,Precio gasóleo Premium,Precio gasóleo B,Precio gasóleo C,Precio bioetanol,% bioalcohol,Precio biodiésel,% éster metílico,Precio gases licuados del petróleo,Precio gas natural comprimido,Precio gas natural licuado,Precio hidrógeno,Rótulo,Horario
ALBACETE,HIGUERUELA,HIGUERUELA,02694,BALTASAR GONZALEZ SAEZ 34 - 36,D,-1.444083,38.960944,06/11/2023 11:38,1.546,,,,,1.560,,1.171,,,,,,,,,,NO,L-D: 24H
ALBACETE,HOYA-GONZALO,HOYA-GONZALO,02696,AUTOVIA A-31 KM. 103150,D,-1.583389,38.921833,08/11/2023 08:52,1.629,,,1.779,,1.669,1.719,,,,,,,,,,,REPSOL,L-D: 07:00-23:00
ALBACETE,LETUR,LETUR,02434,CARRETERA A 45 KM. 398,D,-2.111056,38.356556,10/11/2023 09:26,1.653,,,,,1.647,,1.337,,,,,,,,,,E.S. LETUR,L-D: 07:00-21:30
ALBACETE,LEZUZA,LEZUZA,02160,PASEO LIBERTAD 62,D,-2.354861,38.948472,06/11/2023 11:14,1.689,,,,,1.699,,,,,,,,,,,,E.S. VIRGEN DE LA CRUZ,L-D: 7:00-20:30
ALBACETE,MADRIGUERAS,MADRIGUERAS,02230,AVENIDA DE LEVANTE 27,D,-1.794139,39.232528,06/11/2023 10:30,,,,,,1.550,,1.150,,,,,,,,,,SAT VIDEMA,L-D: 24H
ALBACETE,MADRIGUERAS,MADRIGUERAS,02230,CARRETERA C-3222 KM. 9,D,-1.800611,39.226611,06/11/2023 10:25,1.589,,,,,1.609,,,,,,,,,,,,Q8,L-S: 07:00-15:00
ALBACETE,MADRIGUERAS,MADRIGUERAS,02230,AVENIDA LEVANTE 15,I,-1.799472,39.233056,12/11/2023 00:00,1.599,,,,,1.629,1.719,1.273,,,,,,,,,,REPSOL,L-D: 06:00-22:00
ALBACETE,MAHORA,MAHORA,02240,CAMINO HORTIGOSA S/N,N,-1.729333,39.209972,06/11/2023 19:05,,,,,,1.560,,1.170,,,,,,,,,,SECADEMA,L-D: 24H
ALBACETE,MINAYA,MINAYA,02620,CARRETERA MADRID-CARTAGENA KM. S/N,D,-2.325056,39.273583,07/11/2023 17:50,,,,,,1.555,,1.185,,,,,,,,,,COOPERATIVA VITIVINICOLA SANTIAGO EL MAYOR,L-D: 24H
ALBACETE,MINAYA,MINAYA,02620,CARRERA N-301 1952,D,-2.330333,39.276056,07/11/2023 06:00,1.669,,,1.799,,1.679,1.749,1.319,,,,,,,,,,REPSOL,L-D: 06:00-23:00
ALBACETE,MONTEALEGRE DEL CASTILLO,MONTEALEGRE DEL CASTILLO,02650,CALLE CAPATAZ SANTIAGO 91,D,-1.328750,38.789694,08/11/2023 23:50,,,,,,1.479,,1.119,,,,,,,,,,BODEGAS SANTIAGO APOSTOL,L-D: 06:30-23:00
ALBACETE,MONTEALEGRE DEL CASTILLO,MONTEALEGRE DEL CASTILLO,02650,CALLE CAPATAZ SANTIAGO 23,I,-1.330250,38.785917,06/11/2023 20:06,1.719,,,,,1.709,,,,,,,,,,,,LOS CORRALES,L-D: 07:00-21:00
ALBACETE,MOTILLEJA,MOTILLEJA,02200,MEDIO DÍA 28,N,-1.788246,39.179070,30/10/2023 11:02,,,,,,,,1.160,,,,,,,,,,SAT MOTILLEJA,L-D: 24H
ALBACETE,MUNERA,MUNERA,02612,CALLE COOPERATIVAS 4,N,-2.480694,39.046139,06/11/2023 10:16,1.579,,,,,1.449,,1.080,,,,,,,,,,OLEOVINICOLA CAMPOS DE MUNERA S. COOP. DE C-LM,L-D: 24H
ALBACETE,MUNERA,MUNERA,02612,CALLE POZO (EL) 106,D,-2.485028,39.043806,11/11/2023 00:00,1.579,,,,,1.539,1.589,,,,,,,,,,,INPEALSA,L-D: 06:30-22:30
ALBACETE,NAVAS DE JORQUERA,NAVAS DE JORQUERA,02246,CTRA DE LEDAÑA S/N km S/N,N,-1.719778,39.281778,07/11/2023 19:40,,,,,,1.501,,1.137,,,,,,,,,,COOP SAN GREGORIO,L-D: 24H
ALBACETE,NERPIO,NERPIO,02530,CR AB-702 456,D,-2.293444,38.151167,12/11/2023 00:00,1.579,,,1.689,,1.629,,1.367,,,,,,,,,,CAMPSA,L-D: 07:00-21:00
ALBACETE,ONTUR,ONTUR,02652,CAMINO DE HELLIN S/N,D,-1.508333,38.609556,06/11/2023 11:43,,,,,,1.569,,1.287,,,,,,,,,,ONTALBA S. COOP DE C-LM,L-D: 24H
ALBACETE,ONTUR,ONTUR,02652,CRTA.CM km KM2975,I,-1.497667,38.622944,12/11/2023 00:00,1.579,,1.609,,,1.629,1.679,1.352,,,,,,,,,,REPSOL ,L-D: 07:00-21:00
ALBACETE,OSSA DE MONTIEL,OSSA DE MONTIEL,02611,CARRETERA N 430 KM. 429,I,-2.751500,38.967167,12/11/2023 00:00,1.589,,1.629,,,1.629,1.679,,,,,,,,,,,REPSOL,L-S: 08:00-20:00; D: 08:00-18:00
ALBACETE,PEÑAS DE SAN PEDRO,PEÑAS DE SAN PEDRO,02120,AVENIDA GUARDIA CIVIL S/N,D,-1.990278,38.724028,08/11/2023 15:32,1.639,,,,,1.599,,,,,,,,,,,,VALERO 24H ENERGIA,L-D: 24H
ALBACETE,PÉTROLA,PETROLA,02692,CARRETERA FUENTEALAMO KM. 36,I,-1.553694,38.828806,06/11/2023 09:59,1.639,,,,,1.649,,,,,,,,,,,,GASOLEOS TURBULA ,L-D: 24H
ALBACETE,POZO CAÑADA,POZO CAÑADA,02099,CALLE ANTONIO MACHADO 2,D,-1.736389,38.805278,06/11/2023 10:23,,,,,,1.679,,,,,,,,,,,,E.S. LEDAÑA ,L-V: 07:00-14:00; S: 09:00-14:00
ALBACETE,POZO CAÑADA,POZO CAÑADA,02099,CALLE HERNAN CORTES S/N,N,-1.735917,38.813389,06/11/2023 12:31,,,,,,1.490,,,,,,,,,,,,POZOTRANS,L-D: 08:00-20:00
ALBACETE,POZOHONDO,POZOHONDO,02141,CR CM-313 617,I,-1.910750,38.717556,06/11/2023 08:53,1.729,,,,,1.729,,1.419,,,,,,,,,,REPSOL,L-D: 07:00-21:00
ALBACETE,POZOHONDO,NAVA DE ABAJO,02142,CALLE DISEMINADOS 1,D,-1.844139,38.641750,03/11/2023 20:28,1.639,,,,,1.559,,,,,,,,,,,,CAMPAREZ,L-V: 08:00-14:00 y 16:00-18:00
ALBACETE,POZO-LORENTE,POZO-LORENTE,02154,POLIGONO PARAJE RECIAL 2,I,-1.512611,39.081278,07/11/2023 10:25,,,,,,1.559,,1.149,,,,,,,,,,SAT SANTA CRUZ DE POZO LORENTE,L-D: 24H
ALBACETE,POZUELO,POZUELO,02327,CARRETERA M 313 KM. 50,I,-2.098778,38.804722,06/11/2023 08:58,1.699,,,1.819,,1.699,,1.489,,,,,,,,,,INLOCOR S.L.,L-D: 07:00-22:00
ALBACETE,RIÓPAR,RIOPAR,02450,CARRETERA CM-412 KM. 1995,I,-2.411444,38.493528,06/11/2023 09:45,1.699,,1.769,,,1.709,1.769,,,,,,,,,,,CEPSA,L-D: 08:00-20:00
ALBACETE,ROBLEDO,ROBLEDO,02340,CARRETERA NACIONAL 320 KM. 289,D,-2.450028,38.771194,07/11/2023 15:38,1.599,,,,,1.619,,,,,,,,,,,,CANOIL,L-V: 07:00-21:00; S: 07:00-14:30; D: 07:00-21:00
ALBACETE,RODA (LA),RODA (LA),02630,CARRETERA A-31 KM. 50,D,-2.051250,39.143972,06/11/2023 10:02,1.719,,,1.849,,1.729,1.819,,,,,,,,,,,GALP,L-D: 07:00-23:00
ALBACETE,RODA (LA),RODA (LA),02630,AUTOVIA A-31 KM. 3450,I,-2.186083,39.225000,06/11/2023 10:03,1.719,,,1.849,,1.729,1.819,,,,,,,,,,,GALP,L-D: 07:00-23:00
ALBACETE,RODA (LA),RODA (LA),02630,CARRETERA MADRID CARTAGENA KM. 209,N,-2.171028,39.212361,10/11/2023 07:46,1.629,,,,,1.679,1.769,,,,,,,,,,,BP CASA JUANITO RESTAURANTE,L-D: 06:00-22:00
ALBACETE,RODA (LA),RODA (LA),02630,ALFREDO ATIENZA 149-151,D,-2.147750,39.201139,10/11/2023 13:16,,,,,,1.435,,1.080,,,,,,,,,,LA REMEDIADORA,L-D: 24H
ALBACETE,RODA (LA),RODA (LA),02630,CARRETERA AB101 KM. 02,N,-2.158028,39.218389,11/11/2023 09:49,1.529,,,,,1.439,,,,,,,,,,,,GASPLAY,L-D: 24H
ALBACETE,RODA (LA),RODA (LA),02630,CR NACIONAL 301 km 210300,N,-2.176190,39.213653,06/11/2023 11:09,,,,,,1.440,,,,,,,,,,,,RODATRANS,L-D: 24H
ALBACETE,RODA (LA),RODA (LA),02630,POLIGONO AVENIDA PRIMERA 17,D,-2.143056,39.191250,06/11/2023 12:15,,,,,,,,,,,,,,,1.109,1.042,,HAM,L-D: 24H
ALBACETE,RODA (LA),RODA (LA),02630,AUTOVIA A-31 KM. 40,D,-2.144639,39.200944,12/11/2023 00:00,1.629,,,1.779,,1.659,1.709,,,,,,,,,,,REPSOL,L-D: 06:00-22:00
ALBACETE,RODA (LA),RODA (LA),02630,CARRETERA CM-3114 KM. 01,I,-2.156667,39.213722,12/11/2023 00:00,1.619,,,1.769,,1.669,1.719,,,,,,,,,,,REPSOL,L-V: 06:00-10:00; S: 06:00-14:00
ALBACETE,RODA (LA),RODA (LA),02630,CALLE ALFREDO ATIENZA 156,D,-2.149000,39.201667,12/11/2023 00:00,1.629,,,1.779,,1.679,1.729,,,,,,,,,,,REPSOL,L-D: 06:00-22:55
ALBACETE,RODA (LA),RODA (LA),02630,MARTIRES 209,D,-2.171778,39.212861,12/11/2023 00:00,1.584,,,1.716,,1.579,1.699,,,,,,,,,,,CEPSA,L-V: 07:00-21:00; S: 09:00-13:00
ALBACETE,SOCOVOS,SOCOVOS,02435,AVENIDA DE LA PAZ 3,D,-1.981861,38.331361,06/11/2023 13:00,1.709,,,1.849,,1.689,,1.369,,,,,,,,,,NAVARRO Y VALERO S.L,L-S: 06:00-22:00; D: 06:30-22:00
ALBACETE,TARAZONA DE LA MANCHA,TARAZONA DE LA MANCHA,02100,AVENIDA ALBACETE 35,D,-1.912194,39.256194,09/11/2023 18:25,1.499,,,,,1.499,,,,,,,,,,,,LA GAVIOTA GASOLINERAS,L-D: 24H
ALBACETE,TARAZONA DE LA MANCHA,TARAZONA DE LA MANCHA,02100,CL AVENIDA DE LA RODA 1,I,-1.911389,39.259750,12/11/2023 00:00,1.579,,1.619,,,1.629,1.719,,,,,,,,,,,REPSOL,L-D: 07:00-23:00
ALBACETE,TARAZONA DE LA MANCHA,TARAZONA DE LA MANCHA,02100,CARRETERA VILLAGARCIA KM. 01,I,-1.908778,39.270556,08/11/2023 13:47,1.456,,,,,1.457,,1.110,,,,,,,,,,COOP. LA UNION AB,L-D: 24H
ALBACETE,TOBARRA,TOBARRA,02500,AVENIDA GUARDIA CIVIL 233,D,-1.680917,38.602278,06/11/2023 13:21,1.669,,,1.799,,1.689,1.769,1.409,,,,,,,,,,REPSOL,L-D: 24H
ALBACETE,TOBARRA,TOBARRA,02500,AVENIDA GUARDIA CIVIL 114,D,-1.685417,38.594639,06/11/2023 21:18,1.659,,1.759,,,1.629,1.679,,,,,,,,,,,E.S. TOBARRA,L-D: 07:00-22:00
ALBACETE,TOBARRA,TOBARRA,02500,AVENIDA GUARDIA CIVIL 162,D,-1.680833,38.601722,06/11/2023 18:49,1.589,,,,,1.549,,,,,,,,,,,,NTRA. SRA. DE LA ENCARNACION,L-D: 06:00-23:00
ALBACETE,VALDEGANGA,VALDEGANGA,02150,CALLE SANTA CRUZ 16,D,-1.680944,39.137222,06/11/2023 11:21,1.587,,,,,1.570,,1.196,,,,,,,,,,NO HAY,L-D: 24H
ALBACETE,VILLALGORDO DEL JÚCAR,VILLALGORDO DEL JUCAR,02636,CALLE DEL VINO 10,N,-2.059556,39.293500,06/11/2023 10:10,,,,,,,,1.144,,,,,,,,,,SAN ISIDRO,L-D: 24H
ALBACETE,VILLALGORDO DEL JÚCAR,VILLALGORDO DEL JUCAR,02636,CARRETERA CM-3114 KM. 127,I,-2.067639,39.302389,09/11/2023 17:37,1.579,,,,,1.569,,,,,,,,,,,,E.S EL GORRION,L-D: 07:30-21:30
ALBACETE,VILLAMALEA,VILLAMALEA,02270,CALLE VALENCIA 41,I,-1.593250,39.367333,09/11/2023 12:45,,,,,,1.479,,1.145,,,,,,,,,,NO TIENE,L-D: 24H
ALBACETE,VILLAMALEA,VILLAMALEA,02270,CARRETERA CENIZATE KM. 15,D,-1.613194,39.350250,08/11/2023 23:53,1.499,,,,,1.499,,,,,,,,,,,,CHAMPINTER,L-D: 00:00-23:59
ALBACETE,VILLAMALEA,VILLAMALEA,02270,CARRETERA CM-3201 KM. 2270,D,-1.592778,39.366861,12/11/2023 00:00,1.599,,,1.709,,1.669,1.739,1.272,,,,,,,,,,REPSOL,L-S: 07:00-21:00; D: 07:00-14:00
ALBACETE,VILLAPALACIOS,VILLAPALACIOS,02350,CR N-322 2588,D,-2.626222,38.581722,10/11/2023 08:38,1.699,,,1.949,,1.679,1.759,1.389,,,,,,,,,,REPSOL,L-D: 07:00-21:00
ALBACETE,VILLARROBLEDO,VILLARROBLEDO,02600,CARRETERA DE LAS MESAS KM. 005,N,-2.617083,39.272250,10/11/2023 10:01,1.629,,,1.759,,1.659,1.749,1.319,,,,,,,,,,ESTACIÓN DE SERVICIO LOS VIÑEDOS,L-D: 06:00-22:30
ALBACETE,VILLARROBLEDO,VILLARROBLEDO,02600,CALLE NOBEL 64,N,-2.583361,39.283917,10/11/2023 14:17,1.559,,,,,1.509,1.539,,,,,,,,,,,COMBUSTIBLES DISPROSIO S.L.,L-S: 08:00-20:00
ALBACETE,VILLARROBLEDO,VILLARROBLEDO,02600,AUTOVIA A-43 KM. 129,D,-2.586778,39.258778,10/11/2023 15:40,1.649,,,1.779,,1.649,1.749,,,,,,,,,,,REPSOL,L-D: 24H
ALBACETE,VILLARROBLEDO,VILLARROBLEDO,02600,AVENIDA REYES CATÓLICOS (APARCAMIENTO DEL CARREFOUR) S/N,N,-2.579639,39.285722,10/11/2023 10:43,1.589,,,1.719,,1.629,1.669,,,,,,,,,,,CARREFOUR,L-S: 08:00-22:00
ALBACETE,VILLARROBLEDO,VILLARROBLEDO,02600,CALLE DOS DE MAYO 167,I,-2.602028,39.278222,10/11/2023 10:57,1.609,,1.659,,,1.649,1.739,1.319,,,,,,,,,,REPSOL,L-D: 06:00-00:00
ALBACETE,VILLARROBLEDO,VILLARROBLEDO,02600,AVENIDA REYES CATOLICOS 26,D,-2.599417,39.261472,11/11/2023 00:00,1.649,,,,,1.659,1.739,,,,,,,,,,,CEPSA,L-V: 07:00-21:00; S: 08:00-13:00
ALBACETE,VILLARROBLEDO,VILLARROBLEDO,02600,AVENIDA REYES CATOLICOS 133,D,-2.591722,39.277056,11/11/2023 00:00,1.599,,,1.741,,1.649,1.739,,,,,,,,,,,BP VILLARROBLEDO,L-D: 06:00-23:00
ALBACETE,VILLARROBLEDO,VILLARROBLEDO,02600,AVENIDA REYES CATOLICOS S/N,N,-2.590028,39.276944,11/11/2023 06:00,1.599,,,1.719,,1.639,1.719,,,,,,,,,,,AVIA,L-D: 06:00-22:00
ALBACETE,VILLARROBLEDO,VILLARROBLEDO,02600,CARRETERA NACIONAL 310 KM. 1377,I,-2.567139,39.293722,12/11/2023 00:00,1.579,,,1.689,,1.629,1.679,,,,,,,,,,,REPSOL,L-S: 07:00-22:00
ALBACETE,VILLARROBLEDO,VILLARROBLEDO,02600,CARRETERA OSSA DE MONTIEL KM. 21,I,-2.613778,39.257528,12/11/2023 00:00,1.579,,,1.689,,1.629,1.679,1.304,,,,,,,,,,REPSOL,L-S: 06:00-22:00; D: 06:00-15:00
ALBACETE,VILLARROBLEDO,VILLARROBLEDO,02600,CARRETERA N-310 KM. 1205,D,-2.713722,39.198000,12/11/2023 00:00,1.649,,,1.781,,1.635,1.709,1.399,,,,,,,,,,CEPSA,L-V: 07:00-21:00; D: 14:00-21:00
ALBACETE,VILLARROBLEDO,VILLARROBLEDO,02600,AVENIDA REYES CATÓLICOS 108,N,-2.594111,39.272056,11/11/2023 20:01,1.574,,,,,1.624,1.714,,,,,,,,,,,GALP,L-D: 06:00-22:00
ALBACETE,VILLARROBLEDO,VILLARROBLEDO,02600,CALLE FERNANDO ZEPPELIN 13,D,-2.587083,39.268472,08/11/2023 21:06,,,,,,,,,,,,,,,,1.052,,MOLGAS,L-D: 00:00-23:59
ALBACETE,VILLARROBLEDO,VILLARROBLEDO,02600,CALLE GENERAL MARTI 2,D,-2.596944,39.266417,10/11/2023 15:35,1.489,,,,,1.509,,,,,,,,,,,,PLENOIL,L-D: 24H
ALBACETE,VILLARROBLEDO,VILLARROBLEDO,02600,AUTOVIA A-43 KM. 390,I,-2.708528,39.205194,12/11/2023 11:00,1.649,,,1.781,,1.635,1.709,,,,,,,,,,,CEPSA,L-D: 06:00-23:59
ALBACETE,VILLARROBLEDO,VILLARROBLEDO,02600,CARRETERA MUNERA KM. 0500,I,-2.601028,39.250806,08/11/2023 10:47,1.481,,,,,1.465,,1.110,,,,,,,,,,VINICOLA DE VILLARROBLEDO,L-D: 24H
ALBACETE,VILLARROBLEDO,VILLARROBLEDO,02600,CALLE ARQUIMEDES 62,N,-2.583778,39.282167,11/11/2023 20:58,1.509,,,,,1.509,,1.319,,,,,,,,,,COMBUSTIBLES FIEL S.L.,L-S: 07:00-22:00
ALBACETE,VILLARROBLEDO,VILLARROBLEDO,02600,AVENIDA REYES CATOLICOS 150,D,-2.590194,39.278333,06/11/2023 10:21,,,,,,1.709,,,,,,,,,,,,PAÑALON,L-D: 24H
ALBACETE,YESTE,YESTE,02480,CARRETERA DE HELLIN KM. 42,I,-2.314667,38.368667,12/11/2023 00:00,1.639,,,,,1.669,1.749,,,,,,,,,,,CEPSA,L-D: 07:00-21:00
ALICANTE,AGOST,AGOST,03698,AUTOPISTA AP 7 KM. 696,I,-0.599444,38.408861,11/11/2023 20:07,1.679,,,1.799,,1.654,1.744,,,,,,,,,,,GALP,L-D: 24H
ALICANTE,AGOST,AGOST,03698,AUTOPISTA AP 7 KM. 696,D,-0.599972,38.406528,11/11/2023 20:01,1.679,,,1.799,,1.654,1.724,,,,,,,,,,,GALP,L-D: 24H
ALICANTE,AGOST,AGOST,03698,CARRETERA SAN VICENTE - AGOST KM. 11,N,-0.637250,38.434417,11/11/2023 00:00,1.679,,,,,1.629,1.725,1.359,,,,,,,,,,PETRONOR,L-D: 06:00-22:00
ALICANTE,AGOST,AGOST,03698,CARRETERA AGOST-NOVELDA KM 2 KM. 2,I,-0.662250,38.429417,10/11/2023 07:37,1.679,,,1.829,,1.629,1.820,1.359,,,,,,,,,,CEPSA,L-D: 06:00-22:00
ALICANTE,ALBATERA,ALBATERA,03340,CARRETERA N-340 KM. 7021,D,-0.848833,38.199389,07/11/2023 21:13,1.619,,,,,1.609,1.679,,,,,,,,,,,FTH,L-D: 06:00-22:00
ALICANTE,ALBATERA,ALBATERA,03340,CARRETERA N-340 KM. 6967,D,-0.894750,38.165222,11/11/2023 06:00,1.659,,,1.789,,1.629,1.719,1.399,,,,,,,,,,REPSOL,L-D: 24H
ALICANTE,ALBATERA,ALBATERA,03340,N-340 km 6967,I,-0.848722,38.199417,11/11/2023 06:00,1.659,,,1.789,,1.629,1.719,,,,,,,,,,,REPSOL,L-D: 24H
ALICANTE,ALBATERA,ALBATERA,03340,CALLE POLIGONO INDUSTRIAL MOS DEL BOU CALLE EL ESPARTO 5,D,-0.889167,38.168111,12/11/2023 06:00,1.619,,,,,1.609,1.609,,,,,,,,,,,SUVER GASOLEOS ,L-D: 24H
ALICANTE,ALBATERA,ALBATERA,03340,CARRETERA CATRAL-ALBATERA KM. 42,I,-0.854056,38.175028,12/11/2023 00:00,1.679,,,1.799,,1.639,1.729,1.406,,,,,,,1.159,1.101,,REPSOL,L-D: 24H
ALICANTE,ALCALALÍ,ALCALALI,03728,POLIGONO PLAZA MOSQUERA 6,D,-0.042083,38.751972,09/11/2023 08:13,1.699,,,,,1.669,1.809,,,,,,,,,,,REPSOL ,L-D: 24H
ALICANTE,ALCOY/ALCOI,ALCOY/ALCOI,03801,CALLE ALICANTE 62,D,-0.479611,38.688639,10/11/2023 14:00,1.664,,,1.804,,1.609,1.689,,,,,,,,,,,SHELL,L-D: 05:00-23:00
ALICANTE,ALCOY/ALCOI,ALCOY/ALCOI,03801,CALLE ALACANT 101,D,-0.471194,38.683806,08/11/2023 03:50,1.444,,,,,1.434,,,,,,,,,,,,PLENOIL ,L-D: 24H
ALICANTE,ALCOY/ALCOI,ALCOY/ALCOI,03801,CALLE ALICANTE 62,D,-0.479694,38.689083,11/11/2023 10:14,1.618,,,,,1.578,,,,,,,,0.959,,,,MASOIL ALCOY,L-D: 24H
ALICANTE,ALCOY/ALCOI,ALCOY/ALCOI,03800,Alicante 1 - P.I. Beniata,N,-0.477972,38.695083,08/11/2023 12:37,1.439,,,,,1.429,,,,,,,,,,,,GASOLINERA ALCOY ,L-D: 24H
ALICANTE,ALCOY/ALCOI,ALCOY/ALCOI,03800,CALLE VALENCIA ESQ C/SANT JOAN BOSCO 1,D,-0.466250,38.711556,09/11/2023 14:42,1.454,,,,,1.434,,,,,,,,,,,,GASEXPRESS,L-D: 24H
ALICANTE,ALCOY/ALCOI,ALCOY/ALCOI,03800,PG COTES BAIXESCALLE CPARC.1 0,D,-0.462528,38.714361,12/11/2023 00:00,1.669,,1.719,1.819,,1.599,1.689,,,,,,,,,,,REPSOL,L-D: 06:00-22:00
ALICANTE,ALCOY/ALCOI,ALCOY/ALCOI,03800,AVENIDA TIRANT S/N,D,-0.472556,38.708750,12/11/2023 00:00,1.669,,,1.819,,1.599,1.689,,,,,,,0.979,,,,REPSOL,L-D: 06:00-22:00
ALICANTE,ALCOY/ALCOI,ALCOY/ALCOI,03800,N-340 km 131000,N,-0.471306,38.683389,11/11/2023 20:07,1.574,,,1.714,,1.509,1.579,,,,,,,,,,,GALP,L-D: 06:00-22:00
ALICANTE,ALCOY/ALCOI,ALCOY/ALCOI,03800,CALLE OLIVER 72,D,-0.489722,38.691972,11/11/2023 00:00,1.669,,,1.859,,1.619,1.690,,,,,,,,,,,PETRONOR,L-D: 06:00-22:00
ALICANTE,ALFÀS DEL PI (L'),ALFAS DEL PI (L'),03580,CALLE MALLORCA CTRA. CV-763 1,D,-0.096500,38.571139,09/11/2023 07:00,1.729,,,1.871,,1.629,1.719,,,,,,,,,,,BP ALFAZ DEL PI,L-D: 07:00-23:00
ALICANTE,ALFÀS DEL PI (L'),ALFAS DEL PI (L'),03580,CL AVDA. DEL PAIS VALENCIANO S.N.,D,-0.105389,38.581361,12/11/2023 00:00,1.709,,,1.859,,1.619,1.709,,,,,,,,,,,REPSOL,L-D: 06:00-22:00
ALICANTE,ALFÀS DEL PI (L'),ALFAS DEL PI (L'),03580,AVENIDA PAIS VALENCIÁ 47,D,-0.106167,38.582250,10/11/2023 10:47,1.577,,,,,1.457,,,,,,,,,,,,PLENOIL,L-D: 24H
ALICANTE,ALFÀS DEL PI (L'),ALFAS DEL PI (L'),03580,AVINGUDA PAIS VALENCIÁ 37,D,-0.104972,38.580639,08/11/2023 15:04,1.579,,,,,1.459,,,,,,,,,,,,BEROIL,L-D: 24H
ALICANTE,ALFÀS DEL PI (L'),ALFAS DEL PI (L'),03580,AVENIDA ALBIR 90,D,-0.076694,38.574028,10/11/2023 10:47,1.577,,,,,1.457,,,,,,,,,,,,PLENOIL,L-D: 24H
ALICANTE,ALFÀS DEL PI (L'),ALFAS DEL PI (L'),03581,AP-1535 km 2000,N,-0.082972,38.567722,11/11/2023 20:01,1.644,,,1.774,,1.559,1.629,,,,,,,,,,,GALP,L-D: 06:00-22:00
ALICANTE,ALGORFA,ALGORFA,03169,POLIGONO SECTOR VIII - EL ZOCO S/N,N,-0.746611,38.058389,11/11/2023 00:00,1.679,,,1.821,,1.629,1.719,,,,,,,,,,,BP EL ZOCO,L-D: 06:00-22:00
ALICANTE,ALGUEÑA,ALGUEÑA,03668,CALLE SAN JUAN 32,D,-0.998222,38.339222,11/11/2023 08:10,1.659,,,,,1.619,1.669,1.329,,,,,,,,,,CEPSA,L-D: 06:30-21:00
ALICANTE,ALICANTE/ALACANT,ALICANTE/ALACANT,03013,AVENIDA DENIA 80,D,-0.466972,38.359278,11/11/2023 00:00,1.679,,,1.821,,1.619,1.709,,,,,,,,,,,BP SANDOVAL MD,L-D: 24H
ALICANTE,ALICANTE/ALACANT,ALICANTE/ALACANT,03013,AVENIDA DENIA 75,I,-0.467361,38.359667,11/11/2023 00:00,1.679,,,1.821,,1.619,1.709,,,,,,,,,,,BP SANDOVAL MI,L-D: 24H
ALICANTE,ALICANTE/ALACANT,ALICANTE/ALACANT,03013,AVENIDA PADRE ESPLÁ 36,N,-0.476750,38.357000,12/11/2023 00:00,1.659,,,,,1.609,,,,,,,,,,,,REPSOL,L-V: 07:30-21:00; S: 08:00-15:00; D: 09:30-14:30
ALICANTE,ALICANTE/ALACANT,ALICANTE/ALACANT,03005,CALLE BULEVAR TEULADA 86,I,-0.499917,38.364194,08/11/2023 12:00,1.528,,,,,1.468,,,,,,,,,,,,AVANZA LOW COST,L-D: 24H
ALICANTE,ALICANTE/ALACANT,ALICANTE/ALACANT,03009,CALLE JATIVA S/N,D,-0.504722,38.377722,09/11/2023 16:24,1.499,,,,,1.459,,,,,,,,,,,,GM OIL,L-D: 24H
ALICANTE,ALICANTE/ALACANT,ALICANTE/ALACANT,03009,AVENIDA DE LA UNIVERSIDAD SN,D,-0.508861,38.376194,12/11/2023 00:00,1.679,,,1.829,,1.619,1.709,,,,,,,0.979,,,,REPSOL,L-D: 24H
ALICANTE,ALICANTE/ALACANT,ALICANTE/ALACANT,03009,AVENIDA NOVELDA 179,D,-0.497500,38.370222,12/11/2023 00:00,1.669,,,1.819,,1.609,1.699,,,,,,,,,,,REPSOL,L-D: 07:00-00:00
ALICANTE,ALICANTE/ALACANT,ALICANTE/ALACANT,03009,CALLE FORTUNY S/N,I,-0.499444,38.375333,12/11/2023 00:00,1.669,,,1.819,,1.609,1.699,,,,,,,,,,,REPSOL,L-V: 07:30-21:30; S-D: 08:30-14:30
ALICANTE,ALICANTE/ALACANT,ALICANTE/ALACANT,03009,AVENIDA UNIVERSIDAD S/N,N,-0.506833,38.374139,10/11/2023 14:00,1.639,,,1.779,,1.589,1.669,,,,,,,0.899,,,,SHELL,L-D: 24H
ALICANTE,ALICANTE/ALACANT,ALICANTE/ALACANT,03010,AVENIDA NOVELDA 74,D,-0.494333,38.364222,07/11/2023 16:20,1.558,,,,,1.472,,,,,,,,,,,,PLENOIL,L-D: 24H
ALICANTE,ALICANTE/ALACANT,ALICANTE/ALACANT,03012,AVENIDA JIJONA 88,D,-0.483944,38.358556,11/11/2023 06:00,1.689,,,1.849,,1.629,1.729,,,,,,,,,,,REPSOL,L-S: 06:30-22:30; D: 07:00-22:30
ALICANTE,ALICANTE/ALACANT,ALICANTE/ALACANT,03014,AVENIDA GASTON CASTELLO 58,D,-0.486944,38.375111,06/11/2023 07:00,1.699,,,,,1.679,1.755,,,,,,,,,,,CEPSA,L-D: 07:00-21:00
